date_ymd,hotel_id,impression_count,click_count,booking_count,avg_cpc,avg_clicked_price,avg_length_of_stay,avg_time_to_travel
20190809,104789,8,1,0,1.0,53.29,6.0,64.0
20190810,4389950,18,1,0,1.09,62.06,7.0,184.0
20190804,4389950,40,3,0,1.0,59.26,4.0,155.0
20190808,4389950,29,1,0,1.09,61.93,1.0,43.0
20190807,4389950,34,1,0,1.09,51.47,2.0,106.0
20190801,4389950,15,1,1,1.03,53.6,1.0,4.0
20190802,4389950,69,4,0,0.58,85.46,4.5,48.5
20190803,1488365,1144,52,5,1.26,164.71,1.98,17.46
20190804,1488365,302,41,3,1.25,152.8,1.44,11.22
20190806,1488365,1280,57,4,1.29,213.5,1.49,21.35
20190810,1488365,1494,42,0,1.3,162.54,1.98,10.93
20190807,1488365,1240,56,3,1.31,182.06,1.73,28.89
20190808,1488365,2227,68,2,1.32,191.05,1.72,25.13
20190802,1488365,1695,20,2,1.32,179.12,1.8,33.6
20190801,1488365,3002,49,1,1.36,200.42,2.43,31.04
20190805,1488365,859,26,0,1.34,191.54,1.85,28.85
20190809,1488365,2312,58,2,1.35,169.8,1.81,17.62
20190805,887681,17,1,0,0.34,55.44,2.0,70.0
20190806,887681,12,1,1,0.35,56.33,5.0,15.0
20190804,887681,9,1,0,0.32,59.91,1.0,11.0
20190807,3523598,1390,65,0,0.77,77.77,3.02,14.89
20190805,3523598,920,30,0,0.73,84.47,3.2,19.5
20190801,3523598,576,32,0,0.7,82.87,2.41,18.91
20190803,3523598,835,35,0,0.69,88.14,2.06,26.83
20190802,3523598,1006,39,0,0.68,80.81,2.03,13.51
20190806,3523598,1072,44,0,0.79,81.12,2.86,16.61
20190808,3523598,1085,77,0,0.81,81.59,2.43,14.82
20190810,3523598,736,30,0,0.77,82.76,2.27,17.3
20190804,3523598,589,27,0,0.76,88.48,2.33,26.67
20190809,3523598,361,30,0,0.86,81.8,2.7,17.23
20190801,7937,3125,43,0,1.18,199.66,2.6,20.65
20190807,7937,2865,21,0,1.22,191.56,2.86,52.95
20190809,7937,1566,21,0,1.26,168.21,2.14,51.67
20190810,7937,1843,18,0,1.23,182.85,2.44,52.28
20190803,7937,2111,28,0,1.26,179.17,2.07,17.0
20190806,7937,2601,26,1,1.19,197.19,2.04,34.92
20190802,7937,2135,43,0,1.24,198.31,2.09,34.86
20190805,7937,2168,32,0,1.25,174.69,2.09,34.94
20190804,7937,1704,25,0,1.26,178.81,2.2,51.16
20190808,7937,2073,27,1,1.29,178.66,2.19,21.11
20190807,4001134,102,7,0,0.64,107.8,2.71,102.86
20190808,4001134,100,4,0,0.64,110.46,10.0,111.75
20190801,4001134,120,6,0,0.68,107.74,2.5,3.67
20190805,4001134,60,2,0,0.63,122.33,2.0,15.5
20190810,4001134,58,1,0,0.64,109.92,2.0,49.0
20190806,4001134,73,5,0,0.63,138.52,1.4,22.8
20190803,4001134,105,12,0,0.69,121.2,1.83,13.17
20190809,4001134,86,3,0,0.64,120.56,4.33,166.67
20190802,4001134,114,8,0,0.71,93.2,2.38,29.88
20190804,4001134,73,2,0,0.63,99.49,4.0,78.0
20190807,8722,7684,88,0,1.64,128.51,2.44,20.65
20190808,8722,7960,90,1,1.72,153.56,2.27,24.02
20190804,8722,1035,23,0,1.56,174.18,2.26,63.61
20190810,8722,2562,23,0,1.38,263.53,2.87,45.78
20190806,8722,2331,56,1,1.29,179.61,1.8,26.46
20190803,8722,1238,30,1,1.69,213.82,2.83,43.0
20190809,8722,2165,34,0,1.84,180.75,1.91,43.41
20190801,8722,6395,48,1,1.65,205.36,3.0,45.4
20190802,8722,1767,24,0,1.68,181.59,2.71,48.67
20190805,8722,1938,47,1,1.66,186.78,1.89,35.94
20190802,2630567,18,3,0,0.39,80.64,1.67,27.33
20190807,2630567,11,1,0,0.81,55.33,3.0,1.0
20190810,2630567,4,1,0,0.1,10.77,1.0,8.0
20190809,2630567,4,1,0,0.78,49.84,1.0,25.0
20190805,2630567,18,1,0,0.9,49.66,2.0,70.0
20190802,4205496,275,6,0,1.59,179.51,3.17,43.5
20190810,4205496,1657,19,0,1.81,185.68,1.47,47.21
20190808,4205496,802,9,0,1.81,187.56,1.11,27.67
20190805,4205496,1964,29,0,1.77,177.92,1.72,34.9
20190806,4205496,1586,25,0,1.68,176.54,1.92,45.2
20190809,4205496,1217,18,0,1.75,192.13,1.72,27.72
20190807,4205496,1388,21,0,1.77,190.61,1.62,45.1
20190803,4205496,383,3,0,1.37,199.86,1.0,12.0
20190804,4205496,942,11,1,1.57,178.06,1.45,45.91
20190801,4205496,272,4,0,1.53,197.85,2.75,18.0
20190808,4345728,43,1,0,1.19,80.21,1.0,33.0
20190801,4345728,83,2,0,0.95,184.88,5.5,110.5
20190807,4345728,134,8,0,1.01,114.42,4.63,117.0
20190802,4345728,40,2,0,1.0,78.94,2.0,91.0
20190803,4345728,109,7,0,0.83,120.83,3.29,67.43
20190809,4345728,44,4,0,1.28,109.22,4.5,28.75
20190810,4345728,124,6,1,0.64,78.72,3.17,120.33
20190806,4345728,152,5,0,0.81,82.01,7.8,123.4
20190804,4345728,475,15,0,0.91,87.65,3.33,77.47
20190805,4345728,98,12,0,0.91,110.34,4.17,77.25
20190803,1321742,9,2,0,1.42,126.01,2.0,22.0
20190809,1321742,8,1,0,1.45,159.21,6.0,6.0
20190805,1321742,5,1,0,1.42,123.81,4.0,4.0
20190802,1321742,5,1,0,1.42,243.67,5.0,39.0
20190807,1321742,5,1,0,1.45,139.61,1.0,3.0
20190808,1743531,35,4,0,1.1,99.42,8.25,114.0
20190810,1743531,5,1,0,1.03,64.28,7.0,70.0
20190805,1743531,3,1,0,1.16,138.03,1.0,62.0
20190807,1743531,5,1,0,1.05,64.16,7.0,29.0
20190802,1743531,3,1,0,0.84,100.82,7.0,157.0
20190804,1743531,12,2,0,1.03,66.08,7.0,23.5
20190808,3049282,47,1,0,0.96,32.13,1.0,20.0
20190807,3049282,48,1,0,1.01,32.33,5.0,7.0
20190804,3049282,47,5,0,1.01,71.11,7.8,118.8
20190808,149584,3,1,0,0.07,114.14,1.0,10.0
20190807,2324560,116,12,0,0.09,129.28,2.92,33.42
20190806,2324560,115,15,0,0.09,129.41,4.67,94.2
20190808,2324560,102,9,0,0.09,129.44,3.22,67.0
20190802,2324560,68,4,0,0.1,130.69,2.5,32.75
20190801,2324560,118,11,0,0.12,130.94,3.73,35.0
20190809,2324560,33,3,0,0.09,129.47,4.33,155.33
20190805,2324560,77,2,0,0.09,129.36,2.0,41.0
20190803,2324560,87,14,0,0.09,130.34,3.14,37.43
20190804,2324560,58,7,0,0.09,130.42,8.29,49.29
20190810,2324560,24,3,0,0.12,128.54,3.0,68.0
20190805,100955,32,2,0,0.76,63.92,2.0,47.5
20190801,100955,22,2,0,0.95,52.84,6.0,40.0
20190806,100955,64,7,0,0.51,64.59,2.71,28.29
20190804,100955,38,3,0,0.75,57.75,3.33,39.67
20190810,100955,32,3,1,0.5,55.52,3.33,31.67
20190807,100955,12,2,0,0.91,73.5,3.0,21.0
20190810,1179630,6,1,0,0.6,47.13,2.0,56.0
20190805,1179630,3,1,0,0.51,52.42,2.0,60.0
20190801,152591,27,1,0,0.94,200.92,2.0,1.0
20190808,152591,33,1,0,0.88,70.27,13.0,41.0
20190806,152591,14,3,0,0.64,84.9,2.0,17.67
20190807,152591,18,1,0,0.84,91.39,2.0,14.0
20190805,152591,6,1,0,0.84,76.57,1.0,5.0
20190810,4416774,2,1,0,0.21,20.58,2.0,62.0
20190805,6312478,573,23,0,1.63,216.86,2.57,53.52
20190806,6312478,460,31,0,1.69,205.96,2.71,41.42
20190801,6312478,300,13,0,1.48,207.92,2.0,73.0
20190809,6312478,993,19,0,1.75,203.24,2.32,29.84
20190804,6312478,534,13,0,1.54,233.39,4.23,57.15
20190802,6312478,272,13,0,1.49,236.06,1.92,57.62
20190810,6312478,858,16,0,1.65,195.4,1.81,29.06
20190808,6312478,963,16,0,1.58,217.79,2.63,65.75
20190803,6312478,862,16,0,1.54,200.85,2.69,46.63
20190807,6312478,2518,33,0,1.59,179.93,1.85,39.73
20190804,8629,211,5,0,0.77,213.86,3.6,11.2
20190801,8629,573,17,1,0.77,193.35,2.65,75.29
20190806,8629,245,8,0,1.5,213.83,1.88,45.75
20190809,8629,690,14,0,0.89,187.47,4.14,28.0
20190805,8629,292,15,0,1.32,188.27,1.87,24.87
20190808,8629,337,3,0,0.91,248.1,3.33,31.33
20190810,8629,940,10,0,0.95,172.33,2.6,53.8
20190807,8629,225,11,0,1.66,157.06,1.27,63.73
20190802,8629,170,5,0,1.18,219.53,4.2,35.4
20190803,2153000,227,6,0,0.59,74.02,1.33,33.33
20190806,2153000,129,4,0,0.65,75.21,2.0,59.5
20190808,2153000,61,1,0,0.7,60.2,3.0,2.0
20190809,2153000,100,6,0,0.64,65.54,2.83,2.0
20190802,2153000,144,4,0,0.65,63.97,1.75,3.25
20190810,2153000,76,6,0,0.7,61.91,1.5,0.17
20190805,2153000,128,3,0,0.62,70.74,2.0,9.33
20190804,2153000,63,3,0,0.73,75.68,1.0,32.0
20190801,2153000,83,4,0,0.73,86.8,3.0,37.5
20190805,5149642,14,1,0,0.58,252.97,4.0,23.0
20190803,5149642,18,1,0,0.27,228.57,2.0,7.0
20190810,5149642,17,1,0,0.59,253.53,1.0,0.0
20190807,5149642,8,1,0,0.2,236.71,2.0,0.0
20190810,8439742,1290,14,0,1.04,92.32,1.86,38.5
20190803,8439742,1477,18,0,0.9,93.37,2.28,16.83
20190805,8439742,534,6,0,0.88,149.25,1.33,60.83
20190801,8439742,1060,12,0,0.93,94.97,2.25,31.5
20190806,8439742,585,11,0,0.96,86.85,11.09,26.0
20190807,8439742,1293,21,0,0.97,97.46,4.33,57.14
20190809,8439742,1074,15,0,0.94,88.57,2.73,60.33
20190808,8439742,983,15,0,0.9,87.15,2.0,49.2
20190802,8439742,912,17,0,0.95,120.54,2.47,18.29
20190804,8439742,793,11,0,0.97,82.0,5.27,30.91
20190802,2705854,34,1,0,1.06,206.71,1.0,1.0
20190803,2705854,30,1,0,1.06,133.04,1.0,15.0
20190808,2705854,492,12,0,1.09,157.17,2.5,50.08
20190805,2705854,152,5,0,1.04,176.6,2.8,22.2
20190809,2705854,333,23,0,1.18,183.27,3.65,49.7
20190810,2705854,259,22,0,1.03,168.0,4.0,47.27
20190807,2705854,100,4,0,1.07,187.28,1.5,25.75
20190806,2705854,79,2,0,1.22,158.5,4.5,15.5
20190804,2705854,91,3,0,0.74,185.14,3.0,80.67
20190801,2705854,69,4,0,1.06,245.2,1.75,7.25
20190810,104776,34,4,0,1.54,110.28,1.5,10.5
20190802,104776,125,15,0,1.42,125.37,2.87,130.2
20190809,104776,96,2,0,1.44,108.15,1.0,17.5
20190803,104776,116,8,0,1.45,115.38,4.5,72.0
20190805,104776,240,15,0,1.48,166.38,4.67,46.4
20190808,104776,70,4,0,1.22,135.13,4.75,48.25
20190806,104776,92,6,0,1.61,120.28,2.5,27.33
20190801,104776,140,6,0,1.3,177.98,10.83,132.83
20190807,104776,252,6,0,1.29,146.89,3.33,120.17
20190804,104776,182,14,0,1.65,143.88,6.36,101.14
20190810,7966,124,5,0,1.42,775.41,1.2,35.8
20190805,7966,60,2,0,1.45,806.18,1.0,16.5
20190802,7966,163,3,0,1.37,878.2,1.0,1.67
20190801,7966,262,4,0,1.01,996.49,2.0,10.0
20190807,7966,79,2,0,0.61,844.42,1.5,56.0
20190804,7966,260,3,0,1.19,673.88,2.0,85.33
20190808,7966,42,2,0,1.45,821.24,1.0,16.0
20190809,7966,48,2,0,1.57,757.95,2.0,14.5
20190803,7966,489,4,0,1.31,597.77,2.5,50.25
20190804,104650,0,2,0,0.11,285.82,1.0,18.0
20190801,104650,43,3,0,0.81,262.16,3.33,72.0
20190805,2503716,42,1,0,0.16,58.42,1.0,1.0
20190809,2503716,198,2,0,0.67,55.94,2.5,5.0
20190806,2503716,85,6,0,0.51,63.99,1.67,7.5
20190810,2503716,76,1,0,0.63,57.62,1.0,23.0
20190803,2503716,69,1,0,0.19,84.5,1.0,0.0
20190804,2503716,204,6,0,0.69,62.14,2.0,7.33
20190808,2503716,82,3,0,0.66,63.34,1.0,17.33
20190807,2503716,106,6,1,0.69,58.19,2.83,29.17
20190802,2503716,85,3,0,0.69,59.0,2.0,21.67
20190810,3137050,193,9,0,1.22,171.09,3.11,49.89
20190808,3137050,202,13,0,1.15,133.32,1.85,11.38
20190807,3137050,52,4,0,1.37,291.0,2.5,43.0
20190801,3137050,95,7,0,1.5,150.89,7.14,71.71
20190805,3137050,200,13,0,1.39,172.86,2.92,96.85
20190809,3137050,336,20,0,1.18,139.24,1.65,9.15
20190803,3137050,48,2,0,1.45,176.3,2.5,39.0
20190802,3137050,60,4,0,1.48,202.1,2.0,31.75
20190804,3137050,68,4,0,1.28,141.16,2.5,111.5
20190806,3137050,86,3,0,1.22,117.93,2.33,62.67
20190801,149150,1149,17,0,1.42,231.73,2.41,29.76
20190809,149150,376,7,0,1.59,207.95,4.29,25.71
20190803,149150,1794,7,0,1.44,245.96,2.86,32.86
20190806,149150,796,11,0,1.3,211.94,3.27,35.45
20190808,149150,838,11,0,0.87,214.41,3.27,17.91
20190807,149150,930,15,0,1.45,281.17,3.47,49.4
20190810,149150,463,5,0,1.57,199.66,1.6,76.0
20190804,149150,1008,7,0,1.35,267.4,2.14,22.0
20190802,149150,2215,18,0,1.51,251.15,2.39,22.28
20190805,149150,663,10,0,1.31,254.3,1.7,20.2
20190810,2242508,1,1,0,0.23,26.18,3.0,114.0
20190808,2242508,5,1,0,0.24,26.13,1.0,51.0
20190807,97504,7,1,0,0.68,42.96,7.0,339.0
20190801,97504,11,1,0,0.69,58.84,4.0,72.0
20190805,97504,2,1,0,0.71,175.22,3.0,146.0
20190802,1289586,2,1,0,0.12,24.21,1.0,12.0
20190801,1289586,7,1,0,0.78,24.54,5.0,15.0
20190804,2084838,722,13,0,1.88,195.63,1.54,18.69
20190806,2084838,427,5,0,1.57,193.9,3.2,25.8
20190807,2084838,386,2,0,1.61,181.85,1.5,14.0
20190805,2084838,357,8,0,1.63,189.45,2.25,23.13
20190803,2084838,107,2,0,1.92,191.02,1.5,14.0
20190802,2084838,39,1,0,1.42,157.45,1.0,32.0
20190808,2084838,142,2,0,1.66,162.42,2.0,82.5
20190803,2797087,46,4,0,0.1,66.04,2.75,17.5
20190806,2797087,152,14,0,0.19,62.72,3.43,15.0
20190808,2797087,133,9,0,0.16,66.1,4.56,34.67
20190802,2797087,93,8,0,0.1,61.81,4.5,26.75
20190805,2797087,116,8,0,0.32,81.42,1.75,67.75
20190809,2797087,203,9,0,0.28,84.97,5.0,54.33
20190801,2797087,99,10,0,0.12,60.0,1.8,40.7
20190810,2797087,59,4,0,0.45,92.44,4.0,85.25
20190807,2797087,113,8,0,0.24,67.76,2.75,59.13
20190804,2797087,86,10,0,0.1,66.3,5.2,29.4
20190810,5186564,49,3,0,1.51,278.45,1.0,21.0
20190803,5186564,172,6,0,1.13,211.21,2.5,42.0
20190808,5186564,113,3,0,1.28,139.47,1.67,5.0
20190807,5186564,123,4,0,1.4,195.18,2.5,53.25
20190804,5186564,51,4,0,1.48,190.58,2.5,35.0
20190806,5186564,53,3,0,1.45,146.21,1.33,14.67
20190809,5186564,83,3,0,1.34,157.69,1.33,12.67
20190801,5186564,249,11,0,0.74,212.58,2.36,41.91
20190805,5186564,51,4,0,1.45,186.16,2.0,88.5
20190802,5186564,105,4,0,1.13,162.3,2.0,6.0
20190804,4603378,1,1,0,0.05,23.1,14.0,304.0
20190806,5200182,1584,19,0,1.89,213.8,1.95,18.95
20190802,5200182,1227,15,0,1.79,206.87,1.8,21.0
20190807,5200182,291,5,0,2.06,221.36,1.8,74.0
20190803,5200182,816,13,3,1.63,222.97,2.23,17.77
20190805,5200182,2180,15,0,1.94,243.51,1.47,13.27
20190810,5200182,468,9,1,1.98,198.2,2.44,25.56
20190808,5200182,962,20,1,1.62,182.09,2.2,19.1
20190804,5200182,2339,18,2,1.67,219.18,1.67,18.0
20190809,5200182,216,9,0,2.08,196.98,2.11,21.56
20190801,5200182,2633,20,0,1.81,212.05,1.9,26.3
20190803,859731,8,1,0,0.06,462.99,3.0,97.0
20190804,1052148,30,2,0,1.69,50.22,2.0,0.0
20190801,1052148,15,2,0,1.56,190.2,2.0,5.0
20190805,1052148,15,1,0,1.69,95.37,13.0,27.0
20190802,1052148,46,1,0,1.6,72.58,1.0,0.0
20190807,1052148,9,1,0,1.57,83.73,3.0,30.0
20190806,1052148,8,1,0,1.69,100.52,2.0,22.0
20190808,2788294,21,2,0,1.05,101.73,1.5,10.5
20190807,2788294,11,1,0,0.58,77.08,2.0,58.0
20190810,2788294,13,1,0,1.02,39.96,2.0,20.0
20190802,2788294,20,1,0,1.19,51.69,3.0,76.0
20190807,55664,18,2,0,1.04,133.93,1.0,18.0
20190802,55664,90,2,0,0.64,230.64,10.0,4.0
20190810,55664,32,2,0,0.4,1431.99,4.0,32.0
20190804,55664,24,1,0,0.9,223.39,7.0,132.0
20190808,55664,58,2,0,1.01,217.62,6.5,82.5
20190809,55664,38,1,0,1.31,159.72,4.0,81.0
20190805,55664,19,1,0,1.22,151.14,9.0,35.0
20190806,55664,116,5,0,0.9,422.74,3.8,114.0
20190807,927107,141,5,0,1.59,245.99,1.8,27.2
20190801,927107,262,15,0,1.24,236.7,2.07,43.87
20190808,927107,208,8,0,1.82,211.42,1.75,88.63
20190810,927107,258,8,0,2.03,225.19,1.75,18.13
20190805,927107,797,34,0,1.38,244.59,2.15,45.62
20190803,927107,687,7,2,0.51,247.77,1.43,5.14
20190802,927107,377,8,0,1.64,327.71,3.13,87.38
20190804,927107,363,15,0,1.15,249.52,1.53,24.33
20190809,927107,589,10,0,1.53,189.77,2.8,33.5
20190806,927107,359,20,0,1.41,208.22,3.25,30.35
20190807,67188,1649,67,0,0.97,102.35,1.88,66.28
20190808,67188,1875,56,0,0.89,75.14,2.18,40.95
20190804,67188,1378,43,0,0.8,86.71,1.19,45.42
20190809,67188,1800,70,0,0.92,75.4,1.56,27.41
20190802,67188,1511,37,0,0.87,90.54,2.16,55.11
20190806,67188,1166,47,0,0.96,90.9,2.09,61.3
20190801,67188,1646,53,0,0.88,89.46,1.83,58.0
20190803,67188,1054,29,1,0.74,70.6,1.76,15.76
20190805,67188,1145,40,0,0.98,68.68,1.65,30.7
20190810,67188,1135,40,1,1.01,95.32,2.05,49.8
20190802,2299808,9,3,0,0.12,187.61,4.0,11.67
20190808,2299808,4,1,0,0.12,143.61,7.0,12.0
20190806,10502022,42,1,0,0.51,64.08,3.0,0.0
20190801,10502022,18,4,0,0.47,68.02,1.5,14.75
20190803,10502022,17,2,0,0.33,70.26,8.0,80.5
20190810,10502022,59,1,0,0.62,70.69,1.0,-1.0
20190802,10502022,40,1,0,0.63,78.52,4.0,70.0
20190809,10502022,83,5,0,0.65,69.35,3.6,3.0
20190808,10502022,89,3,0,0.62,71.49,2.0,0.0
20190804,10502022,23,2,0,0.53,64.38,2.5,5.5
20190809,4892270,115,5,0,0.5,44.19,1.8,15.4
20190810,4892270,118,8,0,0.49,68.46,2.13,29.63
20190806,4892270,150,5,0,0.51,48.46,3.4,71.4
20190803,4892270,99,9,0,0.51,43.45,7.44,10.78
20190808,4892270,123,6,0,0.5,81.83,3.5,43.83
20190801,4892270,124,2,0,0.52,45.24,2.5,8.5
20190802,4892270,123,11,0,0.52,46.86,6.09,29.09
20190805,4892270,121,7,0,0.46,50.79,2.14,33.43
20190804,4892270,81,6,0,0.51,44.78,2.33,57.5
20190807,4892270,121,7,0,0.5,44.67,1.71,61.43
20190808,104639,9,1,0,0.51,439.32,3.0,141.0
20190806,104639,6,2,0,0.34,52.77,3.0,94.0
20190809,1489633,300,4,0,1.98,337.59,1.75,28.5
20190805,1489633,84,1,0,1.57,541.5,3.0,94.0
20190807,1489633,152,3,0,1.92,216.25,2.0,9.0
20190806,1489633,454,4,0,1.46,303.33,2.75,66.25
20190808,1489633,489,4,0,1.53,291.41,1.75,96.25
20190810,1489633,484,5,0,1.88,271.12,2.0,1.8
20190801,1489633,272,2,0,1.7,268.4,2.0,19.0
20190802,1489633,125,1,0,1.54,297.7,3.0,29.0
20190804,1489633,80,1,0,1.92,561.81,3.0,30.0
20190803,1489633,255,3,0,1.34,395.14,3.0,33.67
20190802,4108654,29,1,0,0.47,71.96,1.0,0.0
20190810,4108654,229,5,0,0.4,70.9,1.0,0.0
20190805,4108654,12,1,0,0.47,71.86,2.0,32.0
20190808,4108654,69,1,0,0.46,71.34,1.0,2.0
20190809,4108654,102,2,0,0.46,71.45,1.0,12.0
20190804,4108654,29,2,0,0.47,71.89,2.0,-1.0
20190803,4108654,31,1,0,0.47,71.89,2.0,-1.0
20190806,4138518,5,1,0,0.12,135.05,2.0,20.0
20190802,4138518,23,1,0,0.1,113.03,4.0,27.0
20190808,95794,89,2,0,0.78,76.87,4.5,91.5
20190806,95794,25,1,0,0.85,46.11,1.0,20.0
20190807,95794,13,2,0,0.63,124.96,6.0,10.0
20190809,95794,36,3,0,0.47,44.59,2.0,14.0
20190805,3480558,2031,34,0,1.1,190.43,2.5,25.91
20190809,3480558,6411,97,1,1.4,163.08,2.04,13.41
20190802,3480558,1348,47,0,1.27,179.72,2.28,29.7
20190807,3480558,3667,41,0,1.33,174.14,2.29,44.27
20190808,3480558,3462,64,0,1.39,170.09,2.52,32.78
20190806,3480558,1979,28,0,1.19,208.57,1.79,14.11
20190810,3480558,4429,64,1,1.28,167.35,2.11,24.33
20190803,3480558,1128,21,0,1.17,194.58,2.52,25.95
20190801,3480558,1243,28,0,1.2,165.01,2.11,24.57
20190804,3480558,946,21,2,1.35,159.32,2.86,22.81
20190803,4025854,10,2,0,0.2,19.21,4.0,3.0
20190805,4025854,4,2,0,0.2,18.69,4.0,1.0
20190801,5518174,1,1,0,0.1,5.87,5.0,1.0
20190807,41351,45,4,0,1.45,114.15,3.0,8.0
20190804,41351,48,5,0,1.88,123.69,2.2,63.2
20190805,41351,57,3,0,1.74,136.32,2.0,14.67
20190801,41351,42,4,1,1.3,117.86,2.0,5.5
20190802,41351,97,4,0,0.46,177.84,4.75,110.5
20190808,41351,56,4,0,1.86,236.33,3.5,33.0
20190809,41351,97,3,0,1.86,135.33,1.33,26.67
20190803,41351,46,3,0,1.72,74.1,1.0,8.0
20190810,41351,21,2,0,0.86,172.29,2.5,11.0
20190801,5105492,740,20,0,1.24,209.55,1.55,16.45
20190810,5105492,144,9,0,1.42,234.85,2.0,43.67
20190807,5105492,193,13,0,1.2,171.88,2.08,16.38
20190808,5105492,479,9,2,1.14,177.63,1.56,16.67
20190805,5105492,586,18,0,0.99,175.65,1.94,43.22
20190806,5105492,444,22,1,0.87,179.95,2.36,24.36
20190803,5105492,220,9,0,1.33,167.12,3.0,31.0
20190809,5105492,435,15,0,1.26,162.82,1.93,15.87
20190804,5105492,210,9,0,1.37,145.78,1.78,41.11
20190802,5105492,237,14,0,1.45,216.15,2.0,34.79
20190810,3143066,3490,40,0,1.43,162.76,2.28,27.43
20190809,3143066,1566,22,0,1.49,184.39,2.23,15.77
20190804,3143066,385,6,0,1.53,215.62,2.0,28.5
20190801,3143066,525,9,0,1.17,196.62,3.78,61.22
20190808,3143066,750,15,0,1.56,180.64,2.4,17.27
20190805,3143066,628,11,0,1.5,168.51,3.0,35.36
20190807,3143066,876,14,0,1.38,178.41,1.71,41.71
20190802,3143066,680,6,1,0.98,205.2,2.67,11.5
20190803,3143066,1213,15,0,1.17,170.26,4.13,85.8
20190806,3143066,1169,14,0,1.42,187.26,2.0,28.0
20190808,12122442,59,5,0,0.37,106.5,1.2,41.4
20190801,12122442,168,7,0,0.58,100.14,1.86,17.0
20190804,12122442,56,13,2,0.71,94.89,2.23,32.54
20190805,12122442,30,3,0,0.67,79.31,4.0,28.0
20190803,12122442,73,2,0,0.53,104.72,1.0,51.0
20190807,12122442,31,4,1,0.66,104.36,1.0,12.75
20190806,12122442,41,4,1,0.69,79.69,4.5,21.0
20190809,12122442,40,4,0,0.64,93.81,2.0,68.5
20190802,12122442,80,2,0,0.87,77.83,2.5,21.0
20190810,12122442,55,1,0,0.62,78.32,20.0,19.0
20190809,69335,6,1,0,0.67,49.11,1.0,-1.0
20190803,69335,5,1,0,0.76,47.63,1.0,1.0
20190808,69335,6,1,0,0.67,42.8,1.0,38.0
20190804,69335,2,1,0,0.76,53.93,1.0,11.0
20190807,69335,8,2,0,0.69,45.79,4.0,27.5
20190810,69335,6,2,0,0.88,53.18,1.0,7.0
20190810,106405,26,4,0,0.58,77.0,4.0,134.0
20190801,106405,9,1,0,1.16,90.72,5.0,28.0
20190804,106405,22,1,0,1.14,93.28,1.0,7.0
20190805,106405,24,4,0,0.32,95.56,1.0,229.5
20190809,106405,11,1,0,0.98,99.72,1.0,16.0
20190803,2877885,25,1,0,0.75,76.41,1.0,-1.0
20190801,2877885,85,2,0,0.53,75.44,3.0,0.0
20190809,1955937,1,1,0,0.4,30.35,3.0,52.0
20190810,1037378,7,1,0,0.1,14.5,1.0,8.0
20190806,1037378,1,1,0,0.1,16.14,2.0,25.0
20190809,1037378,2,1,0,0.05,16.74,3.0,42.0
20190808,1037378,0,1,0,0.1,14.54,2.0,34.0
20190805,1037378,10,1,0,0.59,54.84,2.0,70.0
20190804,1037378,3,1,0,0.59,60.33,1.0,30.0
20190806,4749586,170,6,1,1.49,258.82,2.17,19.0
20190808,4749586,135,7,0,1.52,175.23,2.14,16.0
20190810,4749586,213,8,0,1.42,143.5,1.5,2.63
20190809,4749586,139,4,0,1.61,149.2,1.75,2.5
20190807,4749586,134,8,0,1.35,196.98,2.13,59.38
20190805,4749586,155,4,0,1.4,225.86,1.25,39.25
20190801,4749586,55,1,0,1.69,134.45,1.0,1.0
20190802,4749586,41,1,0,1.45,308.61,3.0,78.0
20190810,8787,159,11,0,0.78,157.81,1.18,9.18
20190801,8787,188,7,0,0.95,174.12,1.57,24.29
20190804,8787,313,5,0,0.99,183.44,2.6,27.0
20190802,8787,176,3,0,0.73,183.78,2.0,42.67
20190807,8787,299,6,0,0.62,241.59,3.5,75.83
20190809,8787,254,8,0,1.05,190.42,3.63,42.63
20190805,8787,328,8,0,0.86,160.65,4.38,39.88
20190806,8787,374,9,0,0.8,168.7,2.33,32.56
20190803,8787,399,8,0,0.79,191.59,3.13,28.38
20190808,8787,119,8,0,1.01,186.69,2.88,46.13
20190801,5701536,3,1,0,0.17,11.88,4.0,5.0
20190803,5701536,1,1,0,0.41,55.04,1.0,24.0
20190805,5701536,5,1,0,0.41,54.59,4.0,42.0
20190807,8834,566,12,0,0.82,218.89,1.33,18.67
20190803,8834,296,7,0,1.57,246.62,3.71,33.0
20190808,8834,353,7,0,1.38,214.78,2.14,8.71
20190801,8834,1124,27,0,1.54,210.35,2.41,26.67
20190810,8834,128,1,0,1.86,328.35,5.0,45.0
20190806,8834,831,10,0,1.69,244.53,2.6,38.1
20190805,8834,1366,5,0,1.63,226.54,1.6,22.6
20190804,8834,434,6,0,0.97,267.82,3.17,26.0
20190809,8834,321,2,0,1.12,275.6,1.0,13.0
20190802,8834,434,9,0,1.86,232.88,3.67,46.22
20190804,2651217,2,1,0,0.4,19.6,1.0,21.0
20190809,8669,4280,75,0,1.53,188.71,1.93,37.99
20190802,8669,7348,124,0,1.69,168.37,1.91,23.17
20190808,8669,6761,92,2,1.53,189.43,2.17,32.91
20190804,8669,6859,67,1,1.46,216.88,2.39,44.51
20190810,8669,1918,46,0,1.63,197.23,2.61,46.0
20190801,8669,12768,182,2,1.79,185.3,1.75,29.0
20190805,8669,14089,137,1,1.63,186.81,2.08,32.19
